,origid_id_YKR_1,"CO2 emissions, gramms_1",origid_id_YKR_2,"CO2 emissions, gramms_2",absolute_change,percentage_change,CO2 kg emissions diff,geometry
18,724857.0,10063.15799845143,724857.0,14327.232932215715,4264.074933764285,0.42373129135212445,4.2640749337642845,"POLYGON ((24.732479894565245 60.120559267320125, 24.73232555751668 60.122802282754385, 24.736820807824106 60.12287922304215, 24.736974839564965 60.12063620066997, 24.732479894565245 60.120559267320125))"
19,727542.0,7687.248555677935,727542.0,9989.022791033229,2301.774235355294,0.299427580451417,2.301774235355294,"POLYGON ((24.664899766573104 60.12162987545378, 24.664740825374434 60.123872784153995, 24.669236008806926 60.123952019400804, 24.669394644732687 60.121709103555915, 24.664899766573104 60.12162987545378))"
20,727543.0,532.5837242485713,727543.0,1046.6522542114287,514.0685299628574,0.9652351481227909,0.5140685299628573,"POLYGON ((24.669394644732687 60.121709103555915, 24.669236008806926 60.123952019400804, 24.673731217392735 60.12403110212471, 24.673889548039977 60.12178817914887, 24.669394644732687 60.121709103555915))"
21,727544.0,18387.08206091712,727544.0,25592.471903868776,7205.389842951656,0.3918723927526901,7.205389842951655,"POLYGON ((24.673889548039977 60.12178817914887, 24.673731217392735 60.12403110212471, 24.678226451083592 60.12411003232402, 24.678384476446716 60.12186710223097, 24.673889548039977 60.12178817914887))"
22,727545.0,5967.520988275714,727545.0,8728.483986402858,2760.9629981271437,0.46266498325712807,2.7609629981271437,"POLYGON ((24.678384476446716 60.12186710223097, 24.678226451083592 60.12411003232402, 24.682721709831235 60.12418880999704, 24.68287942990464 60.12194587280048, 24.678384476446716 60.12186710223097))"
23,727552.0,21998.381952354284,727552.0,19899.134711708575,-2099.247240645709,-0.09542734757458132,-2.0992472406457092,"POLYGON ((24.709849674024472 60.12241529335912, 24.70969378580619 60.124658272888595, 24.71418921859962 60.12473598283045, 24.71434480148934 60.12249299629351, 24.709849674024472 60.12241529335912))"
24,727558.0,12562.470188270001,727558.0,17191.466863669997,4628.996675399996,0.36847822172125394,4.628996675399996,"POLYGON ((24.736820807824106 60.12287922304215, 24.736666751659566 60.12512224441054, 24.741162331752104 60.12519903908913, 24.741316082555205 60.12295601079561, 24.736820807824106 60.12287922304215))"
25,730243.0,9305.235264750205,730243.0,9076.017339303555,-229.21792544665004,-0.024633221936361575,-0.22921792544665004,"POLYGON ((24.669236008806926 60.123952019400804, 24.669077347727843 60.126194934227506, 24.673572861640444 60.126274024083315, 24.673731217392735 60.12403110212471, 24.669236008806926 60.123952019400804))"
26,730244.0,55180.196503973624,730244.0,73801.20095063653,18621.004446662904,0.3374581032041445,18.621004446662905,"POLYGON ((24.673731217392735 60.12403110212471, 24.673572861640444 60.126274024083315, 24.67806840066369 60.12635296140083, 24.678226451083592 60.12411003232402, 24.673731217392735 60.12403110212471))"
27,730245.0,11873.133614408407,730245.0,15571.908975140897,3698.7753607324903,0.3115247819871171,3.6987753607324905,"POLYGON ((24.678226451083592 60.12411003232402, 24.67806840066369 60.12635296140083, 24.68256396474932 60.12643174617831, 24.682721709831235 60.12418880999704, 24.678226451083592 60.12411003232402))"
28,730250.0,2566.318164141429,730250.0,3635.317971317141,1068.9998071757122,0.41654999061012765,1.0689998071757123,"POLYGON ((24.700702994424166 60.12450239539244, 24.70054647074992 60.1267453598544, 24.70504215942316 60.12682338190651, 24.705198377731616 60.12458041040872, 24.700702994424166 60.12450239539244))"
29,730251.0,21874.8539893166,730251.0,29649.905623983454,7775.051634666852,0.35543330430749787,7.775051634666852,"POLYGON ((24.705198377731616 60.12458041040872, 24.70504215942316 60.12682338190651, 24.709537872869063 60.12690125140853, 24.70969378580619 60.124658272888595, 24.705198377731616 60.12458041040872))"
30,730252.0,10208.392059159767,730252.0,11448.580507354975,1240.1884481952075,0.12148714910321391,1.2401884481952075,"POLYGON ((24.70969378580619 60.124658272888595, 24.709537872869063 60.12690125140853, 24.714033611039337 60.126978968358785, 24.71418921859962 60.12473598283045, 24.70969378580619 60.124658272888595))"
31,730253.0,1695.4378805300005,730253.0,2605.8256454400002,910.3877649099998,0.5369632089530811,0.9103877649099997,"POLYGON ((24.71418921859962 60.12473598283045, 24.714033611039337 60.126978968358785, 24.718529373885683 60.127056532755596, 24.718684676063617 60.124813540232545, 24.71418921859962 60.12473598283045))"
32,730256.0,8036.590433805714,730256.0,10923.79308720857,2887.2026534028564,0.35925715975992895,2.8872026534028565,"POLYGON ((24.727675664810175 60.12496819741095, 24.72752097341342 60.12721120388218, 24.73201680999822 60.12728831060867, 24.73217119599616 60.12504529718393, 24.727675664810175 60.12496819741095))"
33,732942.0,33058.96747708641,732942.0,48065.63575586894,15006.668278782534,0.4539363877345488,15.006668278782534,"POLYGON ((24.66458185897418 60.126115691835054, 24.664422867366714 60.128358598496995, 24.668918661489826 60.12843784803606, 24.669077347727843 60.126194934227506, 24.66458185897418 60.126115691835054))"
34,732943.0,18238.016209622598,732943.0,25544.832869181017,7306.816659558419,0.4006365920271117,7.306816659558419,"POLYGON ((24.669077347727843 60.126194934227506, 24.668918661489826 60.12843784803606, 24.67341448077749 60.128516945024764, 24.673572861640444 60.126274024083315, 24.669077347727843 60.126194934227506))"
35,732944.0,127647.84962236494,732944.0,160980.84680979323,33332.99718742829,0.2611324615811474,33.33299718742829,"POLYGON ((24.673572861640444 60.126274024083315, 24.67341448077749 60.128516945024764, 24.677910325181415 60.12859588946142, 24.67806840066369 60.12635296140083, 24.673572861640444 60.126274024083315))"
36,732945.0,189667.25739992136,732945.0,244874.73658147667,55207.4791815553,0.29107543356915855,55.20747918155531,"POLYGON ((24.67806840066369 60.12635296140083, 24.677910325181415 60.12859588946142, 24.68240619465331 60.12867468134435, 24.68256396474932 60.12643174617831, 24.67806840066369 60.12635296140083))"
37,732946.0,36163.11770898903,732946.0,49128.76589708439,12965.648188095358,0.35853236693894064,12.965648188095358,"POLYGON ((24.68256396474932 60.12643174617831, 24.68240619465331 60.12867468134435, 24.686902089144883 60.128753320671834, 24.687059553849043 60.1265103784141, 24.68256396474932 60.12643174617831))"
38,732949.0,5461.83954432,732949.0,11081.60580890857,5619.766264588571,1.0289145660517995,5.619766264588571,"POLYGON ((24.696050806897624 60.12666718525384, 24.695893952993885 60.128910141653805, 24.700389922254722 60.12898832330492, 24.70054647074992 60.1267453598544, 24.696050806897624 60.12666718525384))"
39,732950.0,25508.93388238143,732950.0,33411.97872022143,7903.04483784,0.309814783882383,7.90304483784,"POLYGON ((24.70054647074992 60.1267453598544, 24.700389922254722 60.12898832330492, 24.70488591634205 60.12906635239385, 24.70504215942316 60.12682338190651, 24.70054647074992 60.1267453598544))"
40,732952.0,10048.534177020001,732952.0,14263.45312102,4214.918943999999,0.41945609874513834,4.214918943999999,"POLYGON ((24.709537872869063 60.12690125140853, 24.709381935207567 60.12914422891896, 24.713877978802977 60.129221952878574, 24.714033611039337 60.126978968358785, 24.709537872869063 60.12690125140853))"
41,732953.0,11036.57222909,732953.0,14923.04795958,3886.4757304900013,0.35214518147637347,3.8864757304900013,"POLYGON ((24.714033611039337 60.126978968358785, 24.713877978802977 60.129221952878574, 24.718374047079966 60.129299524271005, 24.718529373885683 60.127056532755596, 24.714033611039337 60.126978968358785))"
42,732954.0,9250.58763026,732954.0,11810.672762990002,2560.0851327300006,0.27674837913600153,2.5600851327300007,"POLYGON ((24.718529373885683 60.127056532755596, 24.718374047079966 60.129299524271005, 24.72287013999024 60.12937694309463, 24.72302516135981 60.127133944597276, 24.718529373885683 60.127056532755596))"
43,732957.0,7435.1007661171425,732957.0,8054.798550835714,619.6977847185717,0.08334759732411785,0.6196977847185717,"POLYGON ((24.73201680999822 60.12728831060867, 24.73186239951739 60.129531323028665, 24.73635856603765 60.129608284135806, 24.7365126710659 60.12736526477509, 24.73201680999822 60.12728831060867))"
44,735641.0,1690.4039218714286,735641.0,3450.247661245715,1759.8437393742863,1.04107883128074,1.7598437393742863,"POLYGON ((24.65992709845644 60.1282791964093, 24.65976777622403 60.13052209489074, 24.664263850546412 60.13060150413975, 24.664422867366714 60.128358598496995, 24.65992709845644 60.1282791964093))"
45,735642.0,41278.72143866667,735642.0,53538.03440682382,12259.312968157152,0.2969886794185827,12.259312968157152,"POLYGON ((24.664422867366714 60.128358598496995, 24.664263850546412 60.13060150413975, 24.668759950087264 60.130680760826365, 24.668918661489826 60.12843784803606, 24.664422867366714 60.128358598496995))"
46,735643.0,50134.92162448595,735643.0,61662.51335784259,11527.59173335664,0.22993138035996352,11.527591733356639,"POLYGON ((24.668918661489826 60.12843784803606, 24.668759950087264 60.130680760826365, 24.67325607479828 60.13075986494893, 24.67341448077749 60.128516945024764, 24.668918661489826 60.12843784803606))"
47,735645.0,87094.66620250778,735645.0,111098.31039776764,24003.644195259854,0.2756040667226152,24.003644195259856,"POLYGON ((24.677910325181415 60.12859588946142, 24.67775222463117 60.13083881650571, 24.682248399537624 60.13091761549505, 24.68240619465331 60.12867468134435, 24.677910325181415 60.12859588946142))"
48,735646.0,38078.475718384114,735646.0,45563.49455847107,7485.018840086959,0.19656823701252377,7.485018840086959,"POLYGON ((24.68240619465331 60.12867468134435, 24.682248399537624 60.13091761549505, 24.686744599469346 60.130996261915215, 24.686902089144883 60.128753320671834, 24.68240619465331 60.12867468134435))"
49,735650.0,4622.11783068,735650.0,8486.08731264,3863.96948196,0.8359738162260432,3.86396948196,"POLYGON ((24.700389922254722 60.12898832330492, 24.700233348933033 60.131231285743965, 24.704729648482747 60.13130932187067, 24.70488591634205 60.12906635239385, 24.700389922254722 60.12898832330492))"
50,735651.0,29878.35096529,735651.0,30049.600343810005,171.24937852000585,0.0057315538839124045,0.17124937852000585,"POLYGON ((24.70488591634205 60.12906635239385, 24.704729648482747 60.13130932187067, 24.70922597281618 60.13138720541984, 24.709381935207567 60.12914422891896, 24.70488591634205 60.12906635239385))"
51,735652.0,11556.921972437141,735652.0,14776.929567461428,3220.0075950242863,0.27862155708101977,3.220007595024286,"POLYGON ((24.709381935207567 60.12914422891896, 24.70922597281618 60.13138720541984, 24.71372232188503 60.131464936389776, 24.713877978802977 60.129221952878574, 24.709381935207567 60.12914422891896))"
52,735654.0,6320.716512458571,735654.0,7807.32938567,1486.6128732114294,0.2351968910931557,1.4866128732114294,"POLYGON ((24.718374047079966 60.129299524271005, 24.718218695640974 60.13154251477879, 24.722715094035696 60.13161994058526, 24.72287013999024 60.12937694309463, 24.718374047079966 60.129299524271005))"
53,738341.0,5220.330196517143,738341.0,7070.910410181429,1850.580213664286,0.35449485837101663,1.850580213664286,"POLYGON ((24.65976777622403 60.13052209489074, 24.65960842872486 60.13276499235203, 24.664104808507645 60.13284440876331, 24.664263850546412 60.13060150413975, 24.65976777622403 60.13052209489074))"
54,738342.0,8711.138286307174,738342.0,7531.770448308342,-1179.3678379988323,-0.13538619170500965,-1.1793678379988324,"POLYGON ((24.664263850546412 60.13060150413975, 24.664104808507645 60.13284440876331, 24.66860121351453 60.132923672598466, 24.668759950087264 60.130680760826365, 24.664263850546412 60.13060150413975))"
55,738343.0,32584.754543266594,738343.0,41784.797005722634,9200.04246245604,0.28234192926756796,9.20004246245604,"POLYGON ((24.668759950087264 60.130680760826365, 24.66860121351453 60.132923672598466, 24.673097643697204 60.133002783855844, 24.67325607479828 60.13075986494893, 24.668759950087264 60.130680760826365))"
56,738344.0,12174.086119712609,738344.0,17185.999639754755,5011.913520042146,0.4116870433441998,5.011913520042146,"POLYGON ((24.67325607479828 60.13075986494893, 24.673097643697204 60.133002783855844, 24.677594099007354 60.133081742533726, 24.67775222463117 60.13083881650571, 24.67325607479828 60.13075986494893))"
57,738345.0,71095.85772892754,738345.0,86206.9249625278,15111.06723360026,0.21254497401543912,15.111067233600261,"POLYGON ((24.67775222463117 60.13083881650571, 24.677594099007354 60.133081742533726, 24.682090579396675 60.13316054863043, 24.682248399537624 60.13091761549505, 24.67775222463117 60.13083881650571))"
58,738346.0,9158.996325808572,738346.0,12406.915219884284,3247.918894075712,0.35461515416526607,3.247918894075712,"POLYGON ((24.682248399537624 60.13091761549505, 24.682090579396675 60.13316054863043, 24.686587084816846 60.133239202144246, 24.686744599469346 60.130996261915215, 24.682248399537624 60.13091761549505))"
59,738351.0,2082.921140274286,738351.0,3493.1975030871426,1410.2763628128569,0.6770666135863151,1.410276362812857,"POLYGON ((24.704729648482747 60.13130932187067, 24.70457335583972 60.13355229033697, 24.709069985689386 60.13363018091115, 24.70922597281618 60.13138720541984, 24.704729648482747 60.13130932187067))"
60,738355.0,6374.702695219999,738355.0,9306.877564889997,2932.174869669998,0.45997045036604717,2.932174869669998,"POLYGON ((24.722715094035696 60.13161994058526, 24.722560023490693 60.13386293706917, 24.72705675201414 60.1339402172615, 24.727211517020883 60.13169721380749, 24.722715094035696 60.13161994058526))"
61,738356.0,7709.616096325713,738356.0,9654.620431227144,1945.0043349014304,0.25228290366214084,1.9450043349014303,"POLYGON ((24.727211517020883 60.13169721380749, 24.72705675201414 60.1339402172615, 24.73155350508521 60.13401734485418, 24.73170796454821 60.13177433444384, 24.727211517020883 60.13169721380749))"
62,741041.0,18313.890718775543,741041.0,17577.007503450393,-736.8832153251496,-0.04023630077521929,-0.7368832153251497,"POLYGON ((24.65960842872486 60.13276499235203, 24.65944905595328 60.13500788879315, 24.663945741244778 60.135087312367645, 24.664104808507645 60.13284440876331, 24.65960842872486 60.13276499235203))"
63,741042.0,95302.68207023063,741042.0,116797.34175427957,21494.659684048936,0.22554097342411678,21.494659684048937,"POLYGON ((24.664104808507645 60.13284440876331, 24.663945741244778 60.135087312367645, 24.668442451766005 60.13516658335235, 24.66860121351453 60.132923672598466, 24.664104808507645 60.13284440876331))"
64,741043.0,35153.830476907235,741043.0,38379.00519899577,3225.1747220885372,0.09174461725322292,3.2251747220885374,"POLYGON ((24.66860121351453 60.132923672598466, 24.668442451766005 60.13516658335235, 24.672939187468646 60.13524570174551, 24.673097643697204 60.133002783855844, 24.66860121351453 60.132923672598466))"
65,741044.0,10008.73758572,741044.0,8981.20976496,-1027.5278207600004,-0.10266307933040718,-1.0275278207600005,"POLYGON ((24.673097643697204 60.133002783855844, 24.672939187468646 60.13524570174551, 24.67743594830437 60.13532466754546, 24.677594099007354 60.133081742533726, 24.673097643697204 60.133002783855844))"
66,741045.0,43021.7142170415,741045.0,52082.582248586594,9060.868031545091,0.21061150622296576,9.060868031545091,"POLYGON ((24.677594099007354 60.133081742533726, 24.67743594830437 60.13532466754546, 24.68193273422487 60.13540348075048, 24.682090579396675 60.13316054863043, 24.677594099007354 60.133081742533726))"
67,741046.0,65642.1043187282,741046.0,83004.76884112632,17362.664522398118,0.2645049957279388,17.362664522398116,"POLYGON ((24.682090579396675 60.13316054863043, 24.68193273422487 60.13540348075048, 24.686429545181806 60.135482141358914, 24.686587084816846 60.133239202144246, 24.682090579396675 60.13316054863043))"
68,741047.0,39663.20158385256,741047.0,53192.912347784084,13529.710763931522,0.34111494341494747,13.529710763931522,"POLYGON ((24.686587084816846 60.133239202144246, 24.686429545181806 60.135482141358914, 24.69092638112686 60.13556064936901, 24.69108361521955 60.133317703073494, 24.686587084816846 60.133239202144246))"
69,741114.0,4368.9085655179815,741114.0,4906.1349424833215,537.22637696534,0.1229658091738173,0.53722637696534,"POLYGON ((24.987907435396828 60.138161318129036, 24.987770378895245 60.14040470138963, 24.99226877887191 60.14047298163782, 24.992405529481857 60.13822959221699, 24.987907435396828 60.138161318129036))"
70,743739.0,7114.795976394286,743739.0,7219.690468535715,104.8944921414286,0.014743148291173933,0.1048944921414286,"POLYGON ((24.650455761252747 60.13484858388148, 24.65029575210601 60.13709146493273, 24.654792692338823 60.13717120087344, 24.654952395939834 60.13492831263051, 24.650455761252747 60.13484858388148))"
71,743740.0,40423.26316861718,743740.0,50821.873908911184,10398.610740294003,0.25724322890307927,10.398610740294004,"POLYGON ((24.654952395939834 60.13492831263051, 24.654792692338823 60.13717120087344, 24.659289657903653 60.13725078421402, 24.65944905595328 60.13500788879315, 24.654952395939834 60.13492831263051))"
72,743741.0,107827.57239969086,743741.0,133318.61491901902,25491.042519328155,0.23640560528283985,25.491042519328154,"POLYGON ((24.65944905595328 60.13500788879315, 24.659289657903653 60.13725078421402, 24.663786648752183 60.13733021495274, 24.663945741244778 60.135087312367645, 24.65944905595328 60.13500788879315))"
73,743742.0,158019.48667390546,743742.0,194460.09016955676,36440.6034956513,0.2306082892855576,36.4406034956513,"POLYGON ((24.663945741244778 60.135087312367645, 24.663786648752183 60.13733021495274, 24.66828366483607 60.137409493087944, 24.668442451766005 60.13516658335235, 24.663945741244778 60.135087312367645))"
74,743743.0,272705.64729223034,743743.0,314901.7882049761,42196.14091274579,0.1547314525083104,42.19614091274579,"POLYGON ((24.668442451766005 60.13516658335235, 24.66828366483607 60.137409493087944, 24.672780706106995 60.137488618617866, 24.672939187468646 60.13524570174551, 24.668442451766005 60.13516658335235))"
75,743744.0,178938.77272798808,743744.0,200533.75973133658,21594.987003348506,0.12068366555847514,21.594987003348507,"POLYGON ((24.672939187468646 60.13524570174551, 24.672780706106995 60.137488618617866, 24.677277772516625 60.137567591540815, 24.67743594830437 60.13532466754546, 24.672939187468646 60.13524570174551))"
76,743745.0,48490.398836499924,743745.0,57946.70885360684,9456.310017106916,0.19501406967164225,9.456310017106917,"POLYGON ((24.67743594830437 60.13532466754546, 24.677277772516625 60.137567591540815, 24.68177486401662 60.13764641185516, 24.68193273422487 60.13540348075048, 24.67743594830437 60.13532466754546))"
77,743746.0,3454.709443106939,743746.0,4596.442324919468,1141.7328818125288,0.33048593539192955,1.1417328818125287,"POLYGON ((24.68193273422487 60.13540348075048, 24.68177486401662 60.13764641185516, 24.68627198055865 60.13772507955915, 24.686429545181806 60.135482141358914, 24.68193273422487 60.13540348075048))"
78,743747.0,19355.591517776105,743747.0,24033.160764122473,4677.569246346367,0.24166501148004207,4.677569246346367,"POLYGON ((24.686429545181806 60.135482141358914, 24.68627198055865 60.13772507955915, 24.69076912209438 60.137803594651096, 24.69092638112686 60.13556064936901, 24.686429545181806 60.135482141358914))"
79,743813.0,4845.620015320699,743813.0,5882.689981699301,1037.0699663786017,0.21402214022140262,1.0370699663786018,"POLYGON ((24.98327200066519 60.14033626843741, 24.9831346164818 60.14257964456913, 24.987633300647065 60.142648083696166, 24.987770378895245 60.14040470138963, 24.98327200066519 60.14033626843741))"
80,743814.0,1519.8439162445,743814.0,2109.9009660805996,590.0570498360996,0.38823529411764685,0.5900570498360996,"POLYGON ((24.987770378895245 60.14040470138963, 24.987633300647065 60.142648083696166, 24.992132006563793 60.14271637010546, 24.99226877887191 60.14047298163782, 24.987770378895245 60.14040470138963))"
81,746437.0,44132.38638501603,746437.0,50341.46477031485,6209.078385298824,0.14069210604498267,6.209078385298825,"POLYGON ((24.641301947829753 60.13693153525775, 24.64114130213158 60.13917440086032, 24.645638497138084 60.13925444921629, 24.645798837253547 60.13701157639359, 24.641301947829753 60.13693153525775))"
82,746438.0,1703.8714374557142,746438.0,2291.155151348571,587.2837138928569,0.3446760717873241,0.5872837138928569,"POLYGON ((24.645798837253547 60.13701157639359, 24.645638497138084 60.13925444921629, 24.650135717578934 60.1393343449618, 24.65029575210601 60.13709146493273, 24.645798837253547 60.13701157639359))"
83,746439.0,10033.416615455715,746439.0,16016.970884595714,5983.554269139999,0.5963625849964994,5.983554269139999,"POLYGON ((24.65029575210601 60.13709146493273, 24.650135717578934 60.1393343449618, 24.654632963405795 60.139414088095165, 24.654792692338823 60.13717120087344, 24.65029575210601 60.13709146493273))"
84,746440.0,49839.73757594467,746440.0,59319.358044012566,9479.620468067893,0.19020205420670724,9.479620468067893,"POLYGON ((24.654792692338823 60.13717120087344, 24.654632963405795 60.139414088095165, 24.659130234570334 60.13949367861466, 24.659289657903653 60.13725078421402, 24.654792692338823 60.13717120087344))"
85,746441.0,181427.80277646662,746441.0,230196.14020283063,48768.337426364014,0.26880299865864804,48.76833742636401,"POLYGON ((24.659289657903653 60.13725078421402, 24.659130234570334 60.13949367861466, 24.66362753102422 60.139573116518584, 24.663786648752183 60.13733021495274, 24.659289657903653 60.13725078421402))"
86,746442.0,193241.63813276193,746442.0,220349.50981953184,27107.87168676991,0.14027966202680456,27.10787168676991,"POLYGON ((24.663786648752183 60.13733021495274, 24.66362753102422 60.139573116518584, 24.668124852719103 60.139652401805236, 24.66828366483607 60.137409493087944, 24.663786648752183 60.13733021495274))"
87,746443.0,79402.92539768782,746443.0,94592.09665702688,15189.171259339055,0.19129233820119876,15.189171259339055,"POLYGON ((24.66828366483607 60.137409493087944, 24.668124852719103 60.139652401805236, 24.672622199606646 60.139731534472865, 24.672780706106995 60.137488618617866, 24.66828366483607 60.137409493087944))"
88,746444.0,154819.7614601299,746444.0,184078.35676509215,29258.595304962248,0.1889848881629823,29.25859530496225,"POLYGON ((24.672780706106995 60.137488618617866, 24.672622199606646 60.139731534472865, 24.677119571638507 60.13981051451986, 24.677277772516625 60.137567591540815, 24.672780706106995 60.137488618617866))"
89,746445.0,73698.20784436988,746445.0,95407.45792350984,21709.25007913995,0.2945695792899584,21.709250079139952,"POLYGON ((24.677277772516625 60.137567591540815, 24.677119571638507 60.13981051451986, 24.681616968766342 60.13988934194445, 24.68177486401662 60.13764641185516, 24.677277772516625 60.137567591540815))"
90,746446.0,32314.334283462395,746446.0,36390.18112857315,4075.8468451107583,0.12613123356827644,4.075846845110759,"POLYGON ((24.68177486401662 60.13764641185516, 24.681616968766342 60.13988934194445, 24.6861143909418 60.13996801674497, 24.68627198055865 60.13772507955915, 24.68177486401662 60.13764641185516))"
91,746512.0,9786.8805106414,746512.0,12020.341374316215,2233.4608636748144,0.2282096794015564,2.2334608636748143,"POLYGON ((24.978635954116434 60.14251105272579, 24.978498242154362 60.1447544217132, 24.982997210498503 60.144823019745964, 24.9831346164818 60.14257964456913, 24.978635954116434 60.14251105272579))"
92,746513.0,12687.991403609385,746513.0,16005.845990850215,3317.8545872408304,0.26149565220362553,3.3178545872408303,"POLYGON ((24.9831346164818 60.14257964456913, 24.982997210498503 60.144823019745964, 24.98749620064742 60.14489146504867, 24.987633300647065 60.142648083696166, 24.9831346164818 60.14257964456913))"
