,absolute_change,percentage_change,CO2 kg emissions diff,geometry,origid_id_YKR_1,"CO2 emissions, gramms_1",origid_id_YKR_2,"CO2 emissions, gramms_2"
1538,-2962.636269,-0.703405541,-2.962636269,"POLYGON ((24.660439868346124 60.1844309337565, 24.66028021937092 60.18667381391274, 24.664783970080006 60.186753249604976, 24.664943312426796 60.18451036227681, 24.660439868346124 60.1844309337565))",803142,4211.846646,803142,1249.210377
1539,2985.404679,2.543551841,2.985404679,"POLYGON ((24.664943312426796 60.18451036227681, 24.664783970080006 60.186753249604976, 24.66928774610028 60.18683253238944, 24.66944678181299 60.184589637903116, 24.664943312426796 60.18451036227681))",803143,1173.714894,803143,4159.119573
1540,-153.6791306,-0.018061196,-0.153679131,"POLYGON ((24.714482856795126 60.185373984621876, 24.714326887732163 60.187616949932234, 24.718830938969543 60.18769455061918, 24.71898660133687 60.185451578302164, 24.714482856795126 60.185373984621876))",803154,8508.80155,803154,8355.12242
1541,-4618.55383,-0.124323338,-4.61855383,"POLYGON ((24.71898660133687 60.185451578302164, 24.718830938969543 60.18769455061918, 24.723335014935163 60.187771998378096, 24.723490370601322 60.185529019068206, 24.71898660133687 60.185451578302164))",803155,37149.53209,803155,32530.97826
1542,-15584.72599,-0.278401091,-15.58472599,"POLYGON ((24.723490370601322 60.185529019068206, 24.723335014935163 60.187771998378096, 24.72783911558044 60.1878492932073, 24.727994164539915 60.18560630691831, 24.723490370601322 60.185529019068206))",803156,55979.39986,803156,40394.67388
1543,2578.75128,0.858819397,2.57875128,"POLYGON ((24.727994164539915 60.18560630691831, 24.72783911558044 60.1878492932073, 24.73234324085678 60.187926435105126, 24.732497983104057 60.18568344185081, 24.727994164539915 60.18560630691831))",803157,3002.670048,803157,5581.421328
1544,5546.968551,0.255970318,5.546968551,"POLYGON ((24.732497983104057 60.18568344185081, 24.73234324085678 60.187926435105126, 24.73684739071559 60.18800342406992, 24.737001826245173 60.18576042386406, 24.732497983104057 60.18568344185081))",803158,21670.35852,803158,27217.32707
1545,-47625.48491,-0.196601694,-47.62548491,"POLYGON ((24.737001826245173 60.18576042386406, 24.73684739071559 60.18800342406992, 24.74135156510828 60.18808026010001, 24.741505693914675 60.1858372529564, 24.737001826245173 60.18576042386406))",803159,242243.5126,803159,194618.0277
1546,-57405.38011,-0.187788692,-57.40538011,"POLYGON ((24.741505693914675 60.1858372529564, 24.74135156510828 60.18808026010001, 24.745855763986246 60.18815694319377, 24.746009586063984 60.185913929126144, 24.741505693914675 60.1858372529564))",803160,305691.3566,803160,248285.9765
1547,1757.977557,2.673074679,1.757977557,"POLYGON ((24.746009586063984 60.185913929126144, 24.745855763986246 60.18815694319377, 24.750359987300893 60.18823347334952, 24.75051350264451 60.18599045237168, 24.746009586063984 60.185913929126144))",803161,657.661221,803161,2415.638778
1548,-5939.785943,-0.630635416,-5.939785943,"POLYGON ((24.75501744360766 60.18606682269136, 24.754864235003627 60.18830985056562, 24.759368507045842 60.18838607484044, 24.759521408904853 60.1861430400835, 24.75501744360766 60.18606682269136))",803163,9418.731951,803163,3478.946008
1549,-10307.79237,-0.118781764,-10.30779237,"POLYGON ((24.759521408904853 60.1861430400835, 24.759368507045842 60.18838607484044, 24.763872803378938 60.18846214617232, 24.764025398487487 60.18621910454651, 24.759521408904853 60.1861430400835))",803164,86779.2497,803164,76471.45733
1550,-14031.21543,-0.268243615,-14.03121543,"POLYGON ((24.764025398487487 60.18621910454651, 24.763872803378938 60.18846214617232, 24.768377123954313 60.18853806455965, 24.76852941230698 60.18629501607871, 24.764025398487487 60.18621910454651))",803165,52307.73313,803165,38276.5177
1551,-42799.36392,-0.27881641,-42.79936392,"POLYGON ((24.76852941230698 60.18629501607871, 24.768377123954313 60.18853806455965, 24.77288146872335 60.18861383000076, 24.773033450314724 60.186370774678515, 24.76852941230698 60.18629501607871))",803166,153503.7477,803166,110704.3838
1552,-5665.283606,-0.164187291,-5.665283606,"POLYGON ((24.773033450314724 60.186370774678515, 24.77288146872335 60.18861383000076, 24.77738583763746 60.18868944249404, 24.777537512462136 60.18644638034424, 24.773033450314724 60.186370774678515))",803167,34505.00695,803167,28839.72335
1553,-1402.790287,-0.0440922,-1.402790287,"POLYGON ((24.777537512462136 60.18644638034424, 24.77738583763746 60.18868944249404, 24.781890230648017 60.188764902037846, 24.782041598700605 60.186521833074295, 24.777537512462136 60.18644638034424))",803168,31814.93061,803168,30412.14032
1554,-40420.77554,-0.243154672,-40.42077554,"POLYGON ((24.782041598700605 60.186521833074295, 24.781890230648017 60.188764902037846, 24.78639464770642 60.1888402086306, 24.786545708981542 60.186597132867035, 24.782041598700605 60.186521833074295))",803169,166234.8298,803169,125814.0542
1555,-14188.6517,-0.18161579,-14.1886517,"POLYGON ((24.786545708981542 60.186597132867035, 24.78639464770642 60.1888402086306, 24.790899088764053 60.188915362270606, 24.79104984325634 60.18667227972086, 24.786545708981542 60.186597132867035))",803170,78124.54892,803170,63935.89722
1556,-7576.47966,-0.121777599,-7.57647966,"POLYGON ((24.79104984325634 60.18667227972086, 24.790899088764053 60.188915362270606, 24.7954035537723 60.18899036295631, 24.795554001476393 60.186747273634104, 24.79104984325634 60.18667227972086))",803171,62215.70909,803171,54639.22943
1557,-33006.09206,-0.291056824,-33.00609206,"POLYGON ((24.795554001476393 60.186747273634104, 24.7954035537723 60.18899036295631, 24.799908042682546 60.18906521068606, 24.800058183593105 60.18682211460522, 24.795554001476393 60.186747273634104))",803172,113400.8529,803172,80394.76082
1558,-64651.79954,-0.267695289,-64.65179954,"POLYGON ((24.800058183593105 60.18682211460522, 24.799908042682546 60.18906521068606, 24.804412555446177 60.18913990545826, 24.80456238955786 60.18689680263255, 24.800058183593105 60.18682211460522))",803173,241512.6532,803173,176860.8536
1559,9643.648037,-1.015788731,9.643648037,"POLYGON ((24.80456238955786 60.18689680263255, 24.804412555446177 60.18913990545826, 24.80891709201458 60.1892144472713, 24.809066619322056 60.1869713377145, 24.80456238955786 60.18689680263255))",803174,-9493.75371,803174,149.8943274
1560,5010.459846,0.897779612,5.010459846,"POLYGON ((24.809066619322056 60.1869713377145, 24.80891709201458 60.1892144472713, 24.813421652339116 60.18928883612357, 24.813570872837083 60.18704571984947, 24.809066619322056 60.1869713377145))",803175,5580.94635,803175,10591.4062
1561,11575.47555,-24.16806301,11.57547555,"POLYGON ((24.813570872837083 60.18704571984947, 24.813421652339116 60.18928883612357, 24.817926236371186 60.189363072013464, 24.81807515005433 60.18711994903585, 24.813570872837083 60.18704571984947))",803176,-478.957521,803176,11096.51802
1562,6475.449576,0.503055743,6.475449576,"POLYGON ((24.81807515005433 60.18711994903585, 24.817926236371186 60.189363072013464, 24.822430844062147 60.189437154939405, 24.822579450925183 60.187194025272056, 24.81807515005433 60.18711994903585))",803177,12872.23069,803177,19347.68026
1563,2566.252548,0.136959568,2.566252548,"POLYGON ((24.822579450925183 60.187194025272056, 24.822430844062147 60.189437154939405, 24.826935475363385 60.18951108489979, 24.82708377540102 60.18726794855648, 24.822579450925183 60.187194025272056))",803178,18737.3002,803178,21303.55275
1564,11310.48987,1.666486756,11.31048987,"POLYGON ((24.82708377540102 60.18726794855648, 24.826935475363385 60.18951108489979, 24.831440130226266 60.189584861892996, 24.831588123433242 60.187341718887524, 24.82708377540102 60.18726794855648))",803179,6787.026561,803179,18097.51643
1565,4340.069074,0.095550016,4.340069074,"POLYGON ((24.831588123433242 60.187341718887524, 24.831440130226266 60.189584861892996, 24.835944808602175 60.18965848591748, 24.836092494973222 60.18741533626361, 24.831588123433242 60.187341718887524))",803180,45421.96096,803180,49762.03004
1566,-15042.43527,-0.126452727,-15.04243527,"POLYGON ((24.836092494973222 60.18741533626361, 24.835944808602175 60.18965848591748, 24.840449510442465 60.18973195697162, 24.84059688997234 60.187488800683155, 24.836092494973222 60.18741533626361))",803181,118956.9858,803181,103914.5506
1567,17825.85571,2.621655483,17.82585571,"POLYGON ((24.84059688997234 60.187488800683155, 24.840449510442465 60.18973195697162, 24.844954235698513 60.18980527505387, 24.845101308381974 60.187562112144576, 24.84059688997234 60.187488800683155))",803182,6799.465386,803182,24625.3211
1568,1285.698624,-3.108181032,1.285698624,"POLYGON ((24.85861470358776 60.1877811287643, 24.858468551474868 60.19002431145335, 24.8629733699076 60.19009701763219, 24.86311921515323 60.18785382837747, 24.85861470358776 60.1877811287643))",803186,-413.649852,803186,872.048772
1569,-1547.637731,-0.174193839,-1.547637731,"POLYGON ((24.86311921515323 60.18785382837747, 24.8629733699076 60.19009701763219, 24.867478211512907 60.190169570831266, 24.867623749886093 60.18792637502465, 24.86311921515323 60.18785382837747))",803187,8884.57216,803187,7336.934429
1570,-247.3450775,-0.132071468,-0.247345077,"POLYGON ((24.867623749886093 60.18792637502465, 24.867478211512907 60.190169570831266, 24.871983076242152 60.190241971049026, 24.87212830773772 60.18799876870428, 24.867623749886093 60.18792637502465))",803188,1872.812352,803188,1625.467274
1571,-4168.386159,-0.723556955,-4.168386159,"POLYGON ((24.87212830773772 60.18799876870428, 24.871983076242152 60.190241971049026, 24.87648796404669 60.190314218283866, 24.876632888659476 60.1880710094148, 24.87212830773772 60.18799876870428))",803189,5760.964818,803189,1592.578659
1572,6362.5612,2.172423607,6.3625612,"POLYGON ((24.876632888659476 60.1880710094148, 24.87648796404669 60.190314218283866, 24.880992874877876 60.190386312534265, 24.88113749260273 60.188143097154665, 24.876632888659476 60.1880710094148))",803190,2928.784782,803190,9291.345982
1573,1037.993082,0.620888315,1.037993082,"POLYGON ((24.88113749260273 60.188143097154665, 24.880992874877876 60.190386312534265, 24.88549780868706 60.190458253798646, 24.88564211951884 60.18821503192231, 24.88113749260273 60.188143097154665))",803191,1671.78711,803191,2709.780192
1574,3882.89893,1.215276179,3.88289893,"POLYGON ((24.88564211951884 60.18821503192231, 24.88549780868706 60.190458253798646, 24.890002765425606 60.1905300420755, 24.890146769359184 60.1882868137162, 24.88564211951884 60.18821503192231))",803192,3195.075323,803192,7077.974254
1575,1561.852377,0.650371877,1.561852377,"POLYGON ((24.890146769359184 60.1882868137162, 24.890002765425606 60.1905300420755, 24.89450774504486 60.19060167736323, 24.89465144207511 60.18835844253476, 24.890146769359184 60.1882868137162))",803193,2401.475884,803193,3963.328261
1576,894.2409,18.31819611,0.8942409,"POLYGON ((24.89465144207511 60.18835844253476, 24.89450774504486 60.19060167736323, 24.89901274749617 60.190673159660356, 24.899156137617986 60.18842991837649, 24.89465144207511 60.18835844253476))",803194,48.817083,803194,943.057983
1577,-2236.973274,-0.111740715,-2.236973274,"POLYGON ((24.899156137617986 60.18842991837649, 24.89901274749617 60.190673159660356, 24.903517772730883 60.19074448896529, 24.903660855939172 60.18850124123983, 24.899156137617986 60.18842991837649))",803195,20019.32132,803195,17782.34805
1578,82429.77455,1.182035783,82.42977455,"POLYGON ((24.903660855939172 60.18850124123983, 24.903517772730883 60.19074448896529, 24.90802282070035 60.190815665276496, 24.90816559699002 60.18857241112324, 24.903660855939172 60.18850124123983))",803196,69735.43082,803196,152165.2054
1579,74729.79462,0.632635739,74.72979462,"POLYGON ((24.90816559699002 60.18857241112324, 24.90802282070035 60.190815665276496, 24.912527891355914 60.19088668859247, 24.91267036072189 60.188643428025195, 24.90816559699002 60.18857241112324))",803197,118124.5225,803197,192854.3171
1580,51524.24851,0.156192325,51.52424851,"POLYGON ((24.91267036072189 60.188643428025195, 24.912527891355914 60.19088668859247, 24.91703298464892 60.19095755891168, 24.91717514708614 60.188714291944144, 24.91267036072189 60.188643428025195))",803198,329876.9548,803198,381401.2033
1581,-23705.34458,-0.198514662,-23.70534458,"POLYGON ((24.91717514708614 60.188714291944144, 24.91703298464892 60.19095755891168, 24.921538100530707 60.191028276232565, 24.921679956034115 60.188785002878596, 24.91717514708614 60.188714291944144))",803199,119413.5707,803199,95708.22616
1582,3034.433674,1.302922808,3.034433674,"POLYGON ((24.921679956034115 60.188785002878596, 24.921538100530707 60.191028276232565, 24.92604323895262 60.19109884055361, 24.92618478751717 60.188855560827, 24.921679956034115 60.188785002878596))",803200,2328.943554,803200,5363.377228
1583,-202.232268,-0.038058292,-0.202232268,"POLYGON ((24.92618478751717 60.188855560827, 24.92604323895262 60.19109884055361, 24.930548399865994 60.191169251873326, 24.930689641486655 60.18892596578785, 24.92618478751717 60.188855560827))",803201,5313.750456,803201,5111.518188
1584,5593.545909,2.388973564,5.593545909,"POLYGON ((24.930689641486655 60.18892596578785, 24.930548399865994 60.191169251873326, 24.935053583222167 60.19123951019018, 24.935194517893922 60.18899621775964, 24.930689641486655 60.18892596578785))",803202,2341.401342,803202,7934.947251
1585,19.63578571,0.099242202,0.019635786,"POLYGON ((24.935194517893922 60.18899621775964, 24.935053583222167 60.19123951019018, 24.93955878897248 60.191309615502654, 24.939699416690313 60.189066316740835, 24.935194517893922 60.18899621775964))",803203,197.8572143,803203,217.493
1586,-20048.19384,-0.198188217,-20.04819384,"POLYGON ((24.939699416690313 60.189066316740835, 24.93955878897248 60.191309615502654, 24.944064017068264 60.19137956780924, 24.944204337827173 60.18913626272994, 24.939699416690313 60.189066316740835))",803204,101157.3451,803204,81109.15129
1587,-47590.59518,-0.186683297,-47.59059518,"POLYGON ((24.944204337827173 60.18913626272994, 24.944064017068264 60.19137956780924, 24.948569267460847 60.191449367108454, 24.948709281255848 60.18920605572544, 24.944204337827173 60.18913626272994))",803205,254926.9056,803205,207336.3104
1588,-48749.77975,-0.326133465,-48.74977975,"POLYGON ((24.948709281255848 60.18920605572544, 24.948569267460847 60.191449367108454, 24.95307454010157 60.19151901339875, 24.953214246927686 60.18927569572583, 24.948709281255848 60.18920605572544))",803206,149478.0049,803206,100728.2252
1589,-12439.00675,1.543418961,-12.43900675,"POLYGON ((24.953214246927686 60.18927569572583, 24.95307454010157 60.19151901339875, 24.95757983494176 60.19158850667865, 24.957719234794016 60.189345182729625, 24.953214246927686 60.18927569572583))",803207,-8059.38443,803207,-20498.39118
1590,-62826.36533,74.39603571,-62.82636533,"POLYGON ((24.957719234794016 60.189345182729625, 24.95757983494176 60.19158850667865, 24.962085151932744 60.19165784694667, 24.96222424480619 60.18941451673531, 24.957719234794016 60.189345182729625))",803208,-844.4853914,803208,-63670.85072
1591,-4566.429941,-0.04856616,-4.566429941,"POLYGON ((24.96222424480619 60.18941451673531, 24.962085151932744 60.19165784694667, 24.966590491025848 60.191727034201286, 24.966729276915533 60.18948369774141, 24.96222424480619 60.18941451673531))",803209,94024.93333,803209,89458.50338
1592,-31675.52876,-0.136927429,-31.67552876,"POLYGON ((24.966729276915533 60.18948369774141, 24.966590491025848 60.191727034201286, 24.9710958521724 60.19179606844104, 24.971234331073394 60.18955272574642, 24.966729276915533 60.18948369774141))",803210,231330.7778,803210,199655.249
1593,-381.0965897,-0.021780408,-0.38109659,"POLYGON ((24.971234331073394 60.18955272574642, 24.9710958521724 60.19179606844104, 24.975601235323722 60.191864949664435, 24.975739407231096 60.189621600748865, 24.971234331073394 60.18955272574642))",803211,17497.2197,803211,17116.12311
1594,-6093.394489,-0.073308839,-6.093394489,"POLYGON ((24.975739407231096 60.189621600748865, 24.975601235323722 60.191864949664435, 24.980106640431135 60.19193367786997, 24.980244505339982 60.18969032274726, 24.975739407231096 60.189621600748865))",803212,83119.50646,803212,77026.11197
1595,1048.562697,9.55106187,1.048562697,"POLYGON ((24.980244505339982 60.18969032274726, 24.980106640431135 60.19193367786997, 24.98461206744597 60.192002253056174, 24.984749625351377 60.1897588917401, 24.980244505339982 60.18969032274726))",803213,109.784934,803213,1158.347631
1596,-1528.342851,-0.758466054,-1.528342851,"POLYGON ((24.984749625351377 60.1897588917401, 24.98461206744597 60.192002253056174, 24.98911751631953 60.19207067522158, 24.989254767216618 60.18982730772597, 24.984749625351377 60.1897588917401))",803214,2015.0445,803214,486.701649
1597,1342.713794,0.674627983,1.342713794,"POLYGON ((25.002770323448683 60.19003163762672, 25.00263399360581 60.19227502357824, 25.007139529427477 60.19234283364573, 25.00727555224257 60.19009944156982, 25.002770323448683 60.19003163762672))",803218,1990.30255,803218,3333.016344
1598,209.697313,0.009378496,0.209697313,"POLYGON ((25.00727555224257 60.19009944156982, 25.007139529427477 60.19234283364573, 25.011645086864455 60.19241049068507, 25.011780802646935 60.19016709249858, 25.00727555224257 60.19009944156982))",803219,22359.37542,803219,22569.07274
1599,3054.6589,1.153420215,3.0546589,"POLYGON ((25.01628607461309 60.190234590411535, 25.01615066586806 60.192477994694805, 25.020656266389594 60.19254534567351, 25.020791368092365 60.19030193530723, 25.01628607461309 60.190234590411535))",803221,2648.348678,803221,5703.007578
1600,5852.692461,0.788032997,5.852692461,"POLYGON ((25.020791368092365 60.19030193530723, 25.020656266389594 60.19254534567351, 25.025161888380364 60.1926125436197, 25.02529668303607 60.190369127184226, 25.020791368092365 60.19030193530723))",803222,7426.963698,803222,13279.65616
1601,-77520.84882,-0.209210281,-77.52084882,"POLYGON ((25.02529668303607 60.190369127184226, 25.025161888380364 60.1926125436197, 25.029667531791684 60.19267958853193, 25.029802019395532 60.19043616604106, 25.02529668303607 60.190369127184226))",803223,370540.3412,803223,293019.4924
1602,-56480.55318,-0.174643444,-56.48055318,"POLYGON ((25.029802019395532 60.19043616604106, 25.029667531791684 60.19267958853193, 25.03417319657485 60.192746480408765, 25.034307377122058 60.1905030518763, 25.029802019395532 60.19043616604106))",803224,323404.9446,803224,266924.3914
1603,-39001.53111,-0.171086196,-39.00153111,"POLYGON ((25.034307377122058 60.1905030518763, 25.03417319657485 60.192746480408765, 25.03867888268117 60.19281321924878, 25.038812756166966 60.190569784688506, 25.034307377122058 60.1905030518763))",803225,227964.2196,803225,188962.6885
1604,-8957.628774,-0.133158106,-8.957628774,"POLYGON ((25.038812756166966 60.190569784688506, 25.03867888268117 60.19281321924878, 25.04318459006195 60.192879805050495, 25.043318156481572 60.19063636447623, 25.038812756166966 60.190569784688506))",803226,67270.62305,803226,58312.99428
1605,-10741.83548,-0.145961871,-10.74183548,"POLYGON ((25.043318156481572 60.19063636447623, 25.04318459006195 60.192879805050495, 25.047690318668486 60.192946237812535, 25.04782357801718 60.19070279123805, 25.043318156481572 60.19063636447623))",803227,73593.43505,803227,62851.59956
1606,-7825.780935,-0.192557889,-7.825780935,"POLYGON ((25.04782357801718 60.19070279123805, 25.047690318668486 60.192946237812535, 25.052196068452076 60.19301251753342, 25.05232902072511 60.19076906497252, 25.04782357801718 60.19070279123805))",803228,40641.18579,803228,32815.40485
1607,-14008.95095,-0.301373155,-14.00895095,"POLYGON ((25.05232902072511 60.19076906497252, 25.052196068452076 60.19301251753342, 25.056701839364024 60.19307864421174, 25.056834484556667 60.190835185678225, 25.05232902072511 60.19076906497252))",803229,46483.73862,803229,32474.78767
1608,-3793.603041,-0.088998091,-3.793603041,"POLYGON ((25.056834484556667 60.190835185678225, 25.056701839364024 60.19307864421174, 25.06120763135562 60.193144617846066, 25.061339969463152 60.19090115335375, 25.056834484556667 60.190835185678225))",803230,42625.66759,803230,38832.06455
1609,-12880.08791,-0.17938863,-12.88008791,"POLYGON ((25.061339969463152 60.19090115335375, 25.06120763135562 60.193144617846066, 25.065713444378165 60.193210438434974, 25.065845475395882 60.190966967997646, 25.061339969463152 60.19090115335375))",803231,71799.9123,803231,58919.8244
1610,-15701.11481,-0.294795759,-15.70111481,"POLYGON ((25.065845475395882 60.190966967997646, 25.065713444378165 60.193210438434974, 25.07021927838295 60.19327610597705, 25.07035100230615 60.191032629608515, 25.065845475395882 60.190966967997646))",803232,53260.99285,803232,37559.87804
1611,-9156.810912,-0.35513261,-9.156810912,"POLYGON ((25.07035100230615 60.191032629608515, 25.07021927838295 60.19327610597705, 25.074725133321262 60.19334162047089, 25.074856550145267 60.191098138184934, 25.07035100230615 60.191032629608515))",803233,25784.20189,803233,16627.39098
1612,-837.201099,-0.75757858,-0.837201099,"POLYGON ((25.08837331874871 60.19129374569343, 25.0882428232503 60.19353724564882, 25.092748761435637 60.19360214793559, 25.09287894981622 60.19135864211801, 25.08837331874871 60.19129374569343))",803237,1105.101333,803237,267.900234
1613,1334.198754,1.228575444,1.334198754,"POLYGON ((25.115407414459753 60.19168082859097, 25.115278761737557 60.19392436351256, 25.119784823331955 60.19398834744686, 25.119913168908703 60.19174480674586, 25.115407414459753 60.19168082859097))",803243,1085.972181,803243,2420.170935
1614,-821.571426,-0.43779832,-0.821571426,"POLYGON ((25.133430554419224 60.19193582290632, 25.133303130306174 60.19417938086269, 25.137809273198833 60.19424275253441, 25.13793639014824 60.19199918885384, 25.133430554419224 60.19193582290632))",803247,1876.597941,803247,1055.026515
1615,584.585946,0.234416941,0.584585946,"POLYGON ((24.54769481980882 60.18463823163696, 24.54752748042131 60.186880926975896, 24.5520308891027 60.18696419231552, 24.552197921958314 60.18472148945948, 24.54769481980882 60.18463823163696))",805817,2493.787107,805817,3078.373053
1616,-13093.83823,-0.42430615,-13.09383823,"POLYGON ((24.56570738736181 60.184970345735636, 24.565541274137452 60.18721307106038, 24.570044788650765 60.18729572487804, 24.570210595319562 60.18505299209124, 24.56570738736181 60.184970345735636))",805821,30859.41182,805821,17765.57359
1617,-604.0667989,-0.326190136,-0.604066799,"POLYGON ((24.58372037698311 60.18530001392386, 24.583555490016312 60.187542769014186, 24.58805910958488 60.18762481128139, 24.588223689972615 60.18538204878408, 24.58372037698311 60.18530001392386))",805825,1851.885549,805825,1247.81875
1618,-31740.18807,-0.19496852,-31.74018807,"POLYGON ((24.588223689972615 60.18538204878408, 24.58805910958488 60.18762481128139, 24.59256275529589 60.18770670065658, 24.59272702909872 60.185463930766026, 24.588223689972615 60.18538204878408))",805826,162796.4761,805826,131056.2881
1619,-3044.347443,-0.134218263,-3.044347443,"POLYGON ((24.59272702909872 60.185463930766026, 24.59256275529589 60.18770670065658, 24.5970664271008 60.18778843713795, 24.59723039431288 60.18554565986796, 24.59272702909872 60.185463930766026))",805827,22682.06566,805827,19637.71821
1620,2212.356291,-17.70223457,2.212356291,"POLYGON ((24.59723039431288 60.18554565986796, 24.5970664271008 60.18778843713795, 24.60157012495105 60.187870020723764, 24.601733785566562 60.1856272360881, 24.59723039431288 60.18554565986796))",805828,-124.976103,805828,2087.380188
1621,4058.362638,3.761778788,4.058362638,"POLYGON ((24.601733785566562 60.1856272360881, 24.60157012495105 60.187870020723764, 24.606073848798086 60.18795145141227, 24.606237202811215 60.18570865942469, 24.601733785566562 60.1856272360881))",805829,1078.841385,805829,5137.204023
1622,-3364.215897,-0.668205714,-3.364215897,"POLYGON ((24.606237202811215 60.18570865942469, 24.606073848798086 60.18795145141227, 24.61057759859336 60.188032729201716, 24.610740645998302 60.18578992987599, 24.606237202811215 60.18570865942469))",805830,5034.700881,805830,1670.484984
1623,-7697.537796,-0.119187181,-7.697537796,"POLYGON ((24.615244115079268 60.185871047440244, 24.6150813742883 60.18811385409033, 24.619585175834366 60.18819482607639, 24.619747610005568 60.185952012115706, 24.615244115079268 60.185871047440244))",805832,64583.60495,805832,56886.06715
1624,-66256.79524,-0.245300282,-66.25679524,"POLYGON ((24.619747610005568 60.185952012115706, 24.619585175834366 60.18819482607639, 24.624089003182977 60.18827564515816, 24.624251130728652 60.18603282390064, 24.619747610005568 60.185952012115706))",805833,270104.8478,805833,203848.0525
1625,-7238.379173,-0.124299445,-7.238379173,"POLYGON ((24.624251130728652 60.18603282390064, 24.624089003182977 60.18827564515816, 24.62859285628559 60.188356311333884, 24.628754677199968 60.186113482793274, 24.624251130728652 60.18603282390064))",805834,58233.39921,805834,50995.02004
1626,1536.853626,5.279729738,1.536853626,"POLYGON ((24.642265470617755 60.18635454210025, 24.642104569631705 60.18859739240742, 24.646608525264615 60.18867744694164, 24.646769119596442 60.18643458940645, 24.642265470617755 60.18635454210025))",805838,291.085662,805838,1827.939288
1627,1159.570293,1.451663081,1.159570293,"POLYGON ((24.65127279408057 60.186514483811784, 24.651112506408676 60.188757348561154, 24.655616513015318 60.18883709726427, 24.655776494021584 60.18659422531444, 24.65127279408057 60.186514483811784))",805840,798.787479,805840,1958.357772
1628,-54.8121,-0.087812062,-0.0548121,"POLYGON ((24.655776494021584 60.18659422531444, 24.655616513015318 60.18883709726427, 24.66012054503596 60.18891669304924, 24.66028021937092 60.18667381391274, 24.655776494021584 60.18659422531444))",805841,624.197847,805841,569.385747
1629,231.228501,0.567050581,0.231228501,"POLYGON ((24.66028021937092 60.18667381391274, 24.66012054503596 60.18891669304924, 24.66462460242203 60.18899613591439, 24.664783970080006 60.186753249604976, 24.66028021937092 60.18667381391274))",805842,407.774031,805842,639.002532
1630,-11102.58742,-0.251464913,-11.10258742,"POLYGON ((24.718830938969543 60.18769455061918, 24.71867525187397 60.18993752192901, 24.723179634589346 60.190014976681745, 24.723335014935163 60.187771998378096, 24.718830938969543 60.18769455061918))",805855,44151.63642,805855,33049.049
1631,-21492.98478,-0.31749541,-21.49298478,"POLYGON ((24.723335014935163 60.187771998378096, 24.723179634589346 60.190014976681745, 24.727684041989903 60.190092278491, 24.72783911558044 60.1878492932073, 24.723335014935163 60.187771998378096))",805856,67695.41894,805856,46202.43415
1632,-11750.91167,-0.307856849,-11.75091167,"POLYGON ((24.72783911558044 60.1878492932073, 24.727684041989903 60.190092278491, 24.732188474027026 60.190169427355094, 24.73234324085678 60.187926435105126, 24.72783911558044 60.1878492932073))",805857,38170.05109,805857,26419.13943
1633,-3484.679573,-0.061653683,-3.484679573,"POLYGON ((24.73234324085678 60.187926435105126, 24.732188474027026 60.190169427355094, 24.736692930652126 60.19024642327239, 24.73684739071559 60.18800342406992, 24.73234324085678 60.187926435105126))",805858,56520.21755,805858,53035.53798
1634,-55517.42593,-0.193806276,-55.51742593,"POLYGON ((24.73684739071559 60.18800342406992, 24.736692930652126 60.19024642327239, 24.741197411816593 60.190323266241194, 24.74135156510828 60.18808026010001, 24.73684739071559 60.18800342406992))",805859,286458.3489,805859,230940.923
1635,-7258.453754,-0.065591388,-7.258453754,"POLYGON ((24.74135156510828 60.18808026010001, 24.741197411816593 60.190323266241194, 24.74570191747182 60.19039995625988, 24.745855763986246 60.18815694319377, 24.74135156510828 60.18808026010001))",805860,110661.689,805860,103403.2352
1636,5551.049696,0.52292822,5.551049696,"POLYGON ((24.745855763986246 60.18815694319377, 24.74570191747182 60.19039995625988, 24.750206447569195 60.1904764933268, 24.750359987300893 60.18823347334952, 24.745855763986246 60.18815694319377))",805861,10615.31867,805861,16166.36836
1637,-8957.771341,-0.247678499,-8.957771341,"POLYGON ((24.750359987300893 60.18823347334952, 24.750206447569195 60.1904764933268, 24.75471100206011 60.19055287744028, 24.754864235003627 60.18830985056562, 24.750359987300893 60.18823347334952))",805862,36166.93158,805862,27209.16024
1638,-4927.863381,-0.151983366,-4.927863381,"POLYGON ((24.754864235003627 60.18830985056562, 24.75471100206011 60.19055287744028, 24.759215580895955 60.19062910859869, 24.759368507045842 60.18838607484044, 24.754864235003627 60.18830985056562))",805863,32423.70199,805863,27495.83861
1639,-24608.85938,-0.312613487,-24.60885938,"POLYGON ((24.759368507045842 60.18838607484044, 24.759215580895955 60.19062910859869, 24.763720184028113 60.1907051868004, 24.763872803378938 60.18846214617232, 24.759368507045842 60.18838607484044))",805864,78719.76235,805864,54110.90297
1640,-10590.41281,-0.274563927,-10.59041281,"POLYGON ((24.763872803378938 60.18846214617232, 24.763720184028113 60.1907051868004, 24.768224811407975 60.19078111204376, 24.768377123954313 60.18853806455965, 24.763872803378938 60.18846214617232))",805865,38571.75609,805865,27981.34327
1641,-27799.61632,-0.288930805,-27.79961632,"POLYGON ((24.768377123954313 60.18853806455965, 24.768224811407975 60.19078111204376, 24.772729462986916 60.19085688432715, 24.77288146872335 60.18861383000076, 24.768377123954313 60.18853806455965))",805866,96215.48079,805866,68415.86448
